data;mes;lancamento;categoria;tipo; valor ;fonte;conta_final; pilar_tribalance
2025-05-01;MAIO;POSTO COSTA DO SOL     JOAO PESSOA   BRA;COMBUSTÍVEL;DESPESA;-R$ 100,00 ;Inter;Corrente;ESSENCIAIS
2025-10-01;OUTUBRO;PETROBEL               Joao Pessoa   BRA;COMBUSTÍVEL;DESPESA;-R$ 100,00 ;Inter;Corrente;ESSENCIAIS
2025-10-01;OUTUBRO;POSTO OPCAO            JOAO PESSOA   BRA;COMBUSTÍVEL;DESPESA;-R$ 100,00 ;Inter;Corrente;ESSENCIAIS
2025-10-01;OUTUBRO;POSTO OPCAO            JOAO PESSOA   BRA;COMBUSTÍVEL;DESPESA;-R$ 100,00 ;Inter;Corrente;ESSENCIAIS
2025-10-01;OUTUBRO;POSTO OPCAO            JOAO PESSOA   BRA;COMBUSTÍVEL;DESPESA;-R$ 100,00 ;Inter;Corrente;ESSENCIAIS
2025-09-01;SETEMBRO;POSTO EPITACIO         JOAO PESSOA   BRA;COMBUSTÍVEL;DESPESA;-R$ 100,00 ;Inter;Corrente;ESSENCIAIS
2025-09-01;SETEMBRO;POSTO OPCAO            JOAO PESSOA   BRA;COMBUSTÍVEL;DESPESA;-R$ 100,00 ;Inter;Corrente;ESSENCIAIS
2025-09-01;SETEMBRO;PETROBEL               Joao Pessoa   BRA;COMBUSTÍVEL;DESPESA;-R$ 100,00 ;Inter;Corrente;ESSENCIAIS
2025-09-01;SETEMBRO;PETROBEL               Joao Pessoa   BRA;COMBUSTÍVEL;DESPESA;-R$ 100,00 ;Inter;Corrente;ESSENCIAIS
2025-10-04;NOVEMBRO;ESPIRITO SANTO COMERC  JOAO PESSOA   BRA;COMBUSTÍVEL;DESPESA;-R$ 100,00 ;Inter;Corrente;ESSENCIAIS
2025-10-08;NOVEMBRO;POSTO OPCAO            JOAO PESSOA   BRA;COMBUSTÍVEL;DESPESA;-R$ 100,00 ;Inter;Corrente;ESSENCIAIS
2025-10-20;NOVEMBRO;POSTO EPITACIO         JOAO PESSOA   BRA;COMBUSTÍVEL;DESPESA;-R$ 100,00 ;Inter;Corrente;ESSENCIAIS
2025-10-23;NOVEMBRO;POSTO SANTA JULIA      Joao Pessoa   BRA;COMBUSTÍVEL;DESPESA;-R$ 100,00 ;Inter;Corrente;ESSENCIAIS
2025-10-28;NOVEMBRO;PETROBEL               Joao Pessoa   BRA;COMBUSTÍVEL;DESPESA;-R$ 100,00 ;Inter;Corrente;ESSENCIAIS
2025-09-01;SETEMBRO;POSTO OPCAO;COMBUSTÍVEL;DESPESA;-R$ 95,00 ;Santander;Corrente;ESSENCIAIS
2025-10-01;OUTUBRO;GP EXCELGAS LTDA       JOAO PESSOA   BRA;COMBUSTÍVEL;DESPESA;-R$ 70,00 ;Inter;Corrente;ESSENCIAIS
2025-04-01;ABRIL;POSTO OPCAO            JOAO PESSOA   BRA;COMBUSTÍVEL;DESPESA;-R$ 50,00 ;Inter;Corrente;ESSENCIAIS
2025-06-01;JUNHO;POSTO DE COMBUSTIVEL T JOAO PESSOA   BRA;COMBUSTÍVEL;DESPESA;-R$ 50,00 ;Inter;Corrente;ESSENCIAIS
2025-05-01;MAIO;COUTINHO E COUTINHO L  JOAO PESSOA   BRA;COMBUSTÍVEL;DESPESA;-R$ 50,00 ;Inter;Corrente;ESSENCIAIS
2025-10-01;OUTUBRO;POSTO QUALITY          JOAO PESSOA   BRA;COMBUSTÍVEL;DESPESA;-R$ 50,00 ;Inter;Corrente;ESSENCIAIS
2025-09-01;SETEMBRO;POSTO EXPRESSAO        JOAO PESSOA   BRA;COMBUSTÍVEL;DESPESA;-R$ 50,00 ;Inter;Corrente;ESSENCIAIS
2025-11-02;NOVEMBRO;POSTO EPITACIO;COMBUSTÍVEL;DESPESA;-R$ 50,00 ;Santander;Corrente;FUTURO
2025-06-01;JUNHO;POSTO EPITACIO         JOAO PESSOA   BRA;COMBUSTÍVEL;DESPESA;-R$ 30,00 ;Inter;Corrente;ESSENCIAIS
2025-10-01;OUTUBRO;GP EXCELGAS LTDA       JOAO PESSOA   BRA;COMBUSTÍVEL;DESPESA;-R$ 30,00 ;Inter;Corrente;ESSENCIAIS
2025-09-01;SETEMBRO;UDEMY SUBSCRIPTION     DUBLIN        DUB;EDUCAÇÃO;DESPESA;-R$ 259,20 ;Inter;Corrente;FUTURO
2025-02-01;FEVEREIRO;HTM Fernandao Trade    Recife        PE;EDUCAÇÃO;DESPESA;-R$ 250,00 ;Inter;Corrente;FUTURO
2025-01-01;JANEIRO;HTM Fernandao Trade    Recife        PE;EDUCAÇÃO;DESPESA;-R$ 250,00 ;Inter;Corrente;FUTURO
2025-04-01;ABRIL;09 - GRADUAÇÃO SISTEMAS;EDUCAÇÃO;DESPESA;-R$ 230,00 ;Caixa;Corrente;ESSENCIAIS
2025-08-01;AGOSTO;09 - GRADUAÇÃO SISTEMAS;EDUCAÇÃO;DESPESA;-R$ 230,00 ;Caixa;Corrente;ESSENCIAIS
2025-02-01;FEVEREIRO;09 - GRADUAÇÃO SISTEMAS;EDUCAÇÃO;DESPESA;-R$ 230,00 ;Caixa;Corrente;ESSENCIAIS
2025-01-01;JANEIRO;09 - GRADUAÇÃO SISTEMAS;EDUCAÇÃO;DESPESA;-R$ 230,00 ;Caixa;Corrente;ESSENCIAIS
2025-07-01;JULHO;09 - GRADUAÇÃO SISTEMAS;EDUCAÇÃO;DESPESA;-R$ 230,00 ;Caixa;Corrente;ESSENCIAIS
2025-06-01;JUNHO;09 - GRADUAÇÃO SISTEMAS;EDUCAÇÃO;DESPESA;-R$ 230,00 ;Caixa;Corrente;ESSENCIAIS
2025-05-01;MAIO;09 - GRADUAÇÃO SISTEMAS;EDUCAÇÃO;DESPESA;-R$ 230,00 ;Caixa;Corrente;ESSENCIAIS
2025-03-01;MARÇO;09 - GRADUAÇÃO SISTEMAS;EDUCAÇÃO;DESPESA;-R$ 230,00 ;Caixa;Corrente;ESSENCIAIS
2025-10-01;OUTUBRO;09 - GRADUAÇÃO SISTEMAS;EDUCAÇÃO;DESPESA;-R$ 230,00 ;Caixa;Corrente;ESSENCIAIS
2025-09-01;SETEMBRO;09 - GRADUAÇÃO SISTEMAS;EDUCAÇÃO;DESPESA;-R$ 230,00 ;Caixa;Corrente;ESSENCIAIS
2025-11-01;NOVEMBRO;09 - GRADUAÇÃO SISTEMAS;EDUCAÇÃO;DESPESA;-R$ 230,00 ;Santander;Corrente;QUALIDADE_DE_VIDA
2025-04-01;ABRIL;PG  THIAGO LUCIANO RAN PORTO FELIZ   BRA;EDUCAÇÃO;DESPESA;-R$ 155,23 ;Inter;Corrente;FUTURO
2025-08-01;AGOSTO;PG  THIAGO LUCIANO RAN PORTO FELIZ   BRA;EDUCAÇÃO;DESPESA;-R$ 155,23 ;Inter;Corrente;FUTURO
2025-07-01;JULHO;PG  THIAGO LUCIANO RAN PORTO FELIZ   BRA;EDUCAÇÃO;DESPESA;-R$ 155,23 ;Inter;Corrente;FUTURO
2025-06-01;JUNHO;PG  THIAGO LUCIANO RAN PORTO FELIZ   BRA;EDUCAÇÃO;DESPESA;-R$ 155,23 ;Inter;Corrente;FUTURO
2025-05-01;MAIO;PG  THIAGO LUCIANO RAN PORTO FELIZ   BRA;EDUCAÇÃO;DESPESA;-R$ 155,23 ;Inter;Corrente;FUTURO
2025-10-01;OUTUBRO;PG  THIAGO LUCIANO RAN PORTO FELIZ   BRA;EDUCAÇÃO;DESPESA;-R$ 155,23 ;Inter;Corrente;FUTURO
2025-09-01;SETEMBRO;PG  THIAGO LUCIANO RAN PORTO FELIZ   BRA;EDUCAÇÃO;DESPESA;-R$ 155,23 ;Inter;Corrente;FUTURO
2025-03-10;NOVEMBRO;PG  THIAGO LUCIANO RAN PORTO FELIZ   BRA;EDUCAÇÃO;DESPESA;-R$ 155,23 ;Inter;Corrente;FUTURO
2025-04-01;ABRIL;VERSTILEDUCACIONALLTDA SAO PAULO     BRA;EDUCAÇÃO;DESPESA;-R$ 101,45 ;Inter;Corrente;FUTURO
2025-08-01;AGOSTO;VERSTILEDUCACIONALLTDA SAO PAULO     BRA;EDUCAÇÃO;DESPESA;-R$ 101,45 ;Inter;Corrente;FUTURO
2025-02-01;FEVEREIRO;VERSTILEDUCACIONALLTDA SAO PAULO     BRA;EDUCAÇÃO;DESPESA;-R$ 101,45 ;Inter;Corrente;FUTURO
2025-01-01;JANEIRO;VERSTILEDUCACIONALLTDA SAO PAULO     BRA;EDUCAÇÃO;DESPESA;-R$ 101,45 ;Inter;Corrente;FUTURO
2025-07-01;JULHO;VERSTILEDUCACIONALLTDA SAO PAULO     BRA;EDUCAÇÃO;DESPESA;-R$ 101,45 ;Inter;Corrente;FUTURO
2025-06-01;JUNHO;VERSTILEDUCACIONALLTDA SAO PAULO     BRA;EDUCAÇÃO;DESPESA;-R$ 101,45 ;Inter;Corrente;FUTURO
2025-05-01;MAIO;VERSTILEDUCACIONALLTDA SAO PAULO     BRA;EDUCAÇÃO;DESPESA;-R$ 101,45 ;Inter;Corrente;FUTURO
2025-03-01;MARÇO;VERSTILEDUCACIONALLTDA SAO PAULO     BRA;EDUCAÇÃO;DESPESA;-R$ 101,45 ;Inter;Corrente;FUTURO
2025-10-01;OUTUBRO;VERSTILEDUCACIONALLTDA SAO PAULO     BRA;EDUCAÇÃO;DESPESA;-R$ 101,45 ;Inter;Corrente;FUTURO
2025-09-01;SETEMBRO;VERSTILEDUCACIONALLTDA SAO PAULO     BRA;EDUCAÇÃO;DESPESA;-R$ 101,45 ;Inter;Corrente;FUTURO
2025-10-01;OUTUBRO;PRAIA DIGITAL          JABOATAO DOS  PE;EDUCAÇÃO;DESPESA;-R$ 88,99 ;Inter;Corrente;FUTURO
2025-10-02;NOVEMBRO;PRAIA DIGITAL          JABOATAO DOS  PE;EDUCAÇÃO;DESPESA;-R$ 88,95 ;Inter;Corrente;FUTURO
2025-02-01;FEVEREIRO;KIWIFY *IAMASTER;EDUCAÇÃO;DESPESA;-R$ 44,89 ;Santander;Corrente;FUTURO
2025-08-01;AGOSTO;HBL HBLPYCODEBR        Sapiranga     BRA;EDUCAÇÃO;DESPESA;-R$ 40,30 ;Inter;Corrente;FUTURO
2025-07-01;JULHO;HBL HBLPYCODEBR        Sapiranga     BRA;EDUCAÇÃO;DESPESA;-R$ 40,30 ;Inter;Corrente;FUTURO
2025-06-01;JUNHO;HBL HBLPYCODEBR        SAPIRANGA     BRA;EDUCAÇÃO;DESPESA;-R$ 40,30 ;Inter;Corrente;FUTURO
2025-10-01;OUTUBRO;HBL HBLPYCODEBR        Sapiranga     BRA;EDUCAÇÃO;DESPESA;-R$ 40,30 ;Inter;Corrente;FUTURO
2025-09-01;SETEMBRO;HBL HBLPYCODEBR        Sapiranga     BRA;EDUCAÇÃO;DESPESA;-R$ 40,30 ;Inter;Corrente;FUTURO
2025-05-31;NOVEMBRO;HBL*HBLPYCODEBR        Sapiranga     BRA;EDUCAÇÃO;DESPESA;-R$ 40,30 ;Inter;Corrente;FUTURO
2025-04-01;ABRIL;HTM CursoInglesP       Tijucas       BRA;EDUCAÇÃO;DESPESA;-R$ 39,62 ;Inter;Corrente;FUTURO
2025-08-01;AGOSTO;HTM CursoInglesP       Tijucas       BRA;EDUCAÇÃO;DESPESA;-R$ 39,62 ;Inter;Corrente;FUTURO
2025-02-01;FEVEREIRO;HTM CursoInglesP       Tijucas       BRA;EDUCAÇÃO;DESPESA;-R$ 39,62 ;Inter;Corrente;FUTURO
2025-01-01;JANEIRO;HTM CursoInglesP       Tijucas       BRA;EDUCAÇÃO;DESPESA;-R$ 39,62 ;Inter;Corrente;FUTURO
2025-07-01;JULHO;HTM CursoInglesP       Tijucas       BRA;EDUCAÇÃO;DESPESA;-R$ 39,62 ;Inter;Corrente;FUTURO
2025-06-01;JUNHO;HTM CURSOINGLESP       TIJUCAS       BRA;EDUCAÇÃO;DESPESA;-R$ 39,62 ;Inter;Corrente;FUTURO
2025-05-01;MAIO;HTM CursoInglesP       Tijucas       BRA;EDUCAÇÃO;DESPESA;-R$ 39,62 ;Inter;Corrente;FUTURO
2025-03-01;MARÇO;HTM CursoInglesP       Tijucas       BRA;EDUCAÇÃO;DESPESA;-R$ 39,62 ;Inter;Corrente;FUTURO
2025-09-01;SETEMBRO;HTM CursoInglesP       Tijucas       BRA;EDUCAÇÃO;DESPESA;-R$ 39,62 ;Inter;Corrente;FUTURO
2025-04-01;ABRIL;PG  KYTAR INTELIGENCIA SAO BERNARDO  BRA;EDUCAÇÃO;DESPESA;-R$ 39,00 ;Inter;Corrente;FUTURO
2025-08-01;AGOSTO;PG  KYTAR INTELIGENCIA SAO BERNARDO  BRA;EDUCAÇÃO;DESPESA;-R$ 39,00 ;Inter;Corrente;FUTURO
2025-02-01;FEVEREIRO;PG  KYTAR INTELIGENCIA SAO BERNARDO  BRA;EDUCAÇÃO;DESPESA;-R$ 39,00 ;Inter;Corrente;FUTURO
2025-01-01;JANEIRO;PG  KYTAR INTELIGENCIA SAO BERNARDO  BRA;EDUCAÇÃO;DESPESA;-R$ 39,00 ;Inter;Corrente;FUTURO
2025-07-01;JULHO;PG  KYTAR INTELIGENCIA SAO BERNARDO  BRA;EDUCAÇÃO;DESPESA;-R$ 39,00 ;Inter;Corrente;FUTURO
2025-06-01;JUNHO;PG  KYTAR INTELIGENCIA SAO BERNARDO  BRA;EDUCAÇÃO;DESPESA;-R$ 39,00 ;Inter;Corrente;FUTURO
2025-05-01;MAIO;PG  KYTAR INTELIGENCIA SAO BERNARDO  BRA;EDUCAÇÃO;DESPESA;-R$ 39,00 ;Inter;Corrente;FUTURO
2025-03-01;MARÇO;PG  KYTAR INTELIGENCIA SAO BERNARDO  BRA;EDUCAÇÃO;DESPESA;-R$ 39,00 ;Inter;Corrente;FUTURO
2025-10-01;OUTUBRO;PG  KYTAR INTELIGENCIA SAO BERNARDO  BRA;EDUCAÇÃO;DESPESA;-R$ 39,00 ;Inter;Corrente;FUTURO
2025-09-01;SETEMBRO;PG  KYTAR INTELIGENCIA SAO BERNARDO  BRA;EDUCAÇÃO;DESPESA;-R$ 39,00 ;Inter;Corrente;FUTURO
2024-12-28;NOVEMBRO;PG  KYTAR INTELIGENCIA SAO BERNARDO  BRA;EDUCAÇÃO;DESPESA;-R$ 39,00 ;Inter;Corrente;FUTURO
2025-02-01;FEVEREIRO;DM Udemy               SAO PAULO     BRA;EDUCAÇÃO;DESPESA;-R$ 29,90 ;Inter;Corrente;FUTURO
2025-02-01;FEVEREIRO;QCONCURSOS             Rio de Janei  BRA;EDUCAÇÃO;DESPESA;-R$ 29,90 ;Inter;Corrente;FUTURO
2025-01-01;JANEIRO;DM Udemy               SAO PAULO     BRA;EDUCAÇÃO;DESPESA;-R$ 29,90 ;Inter;Corrente;FUTURO
2025-01-01;JANEIRO;QCONCURSOS             Rio de Janei  BRA;EDUCAÇÃO;DESPESA;-R$ 29,90 ;Inter;Corrente;FUTURO
2025-09-01;SETEMBRO;LIVRARIA CASA COLEGIAL;EDUCAÇÃO;DESPESA;-R$ 25,90 ;Santander;Corrente;FUTURO
2025-04-01;ABRIL;KIWIFY;EDUCAÇÃO;DESPESA;-R$ 19,77 ;Santander;Corrente;FUTURO
2025-02-01;FEVEREIRO;KIWIFY;EDUCAÇÃO;DESPESA;-R$ 19,77 ;Santander;Corrente;FUTURO
2025-01-12;NOVEMBRO;Magalu Entregas        Franca        BRA;ELETRONICO;DESPESA;-R$ 224,53 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-04-01;ABRIL;AMAZON BR              SAO PAULO     BRA;ELETRONICO;DESPESA;-R$ 174,02 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-08-01;AGOSTO;AMAZON BR              SAO PAULO     BRA;ELETRONICO;DESPESA;-R$ 174,02 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-07-01;JULHO;AMAZON BR              SAO PAULO     BRA;ELETRONICO;DESPESA;-R$ 174,02 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-06-01;JUNHO;AMAZON BR              SAO PAULO     BRA;ELETRONICO;DESPESA;-R$ 174,02 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-05-01;MAIO;AMAZON BR              SAO PAULO     BRA;ELETRONICO;DESPESA;-R$ 174,02 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-03-01;MARÇO;AMAZON BR              SAO PAULO     BRA;ELETRONICO;DESPESA;-R$ 174,02 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-10-01;OUTUBRO;AMAZON BR              SAO PAULO     BRA;ELETRONICO;DESPESA;-R$ 174,02 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-09-01;SETEMBRO;AMAZON BR              SAO PAULO     BRA;ELETRONICO;DESPESA;-R$ 174,02 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-01-13;NOVEMBRO;AMAZON BR              SAO PAULO     BRA;ELETRONICO;DESPESA;-R$ 174,02 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-10-01;OUTUBRO;SHOPEE  LOJAECONOMIZEM SAO PAULO     BRA;ELETRONICO;DESPESA;-R$ 91,96 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-04-01;ABRIL;MERCADOLIVRE MNLDISTR  Osasco        BRA;ELETRONICO;DESPESA;-R$ 85,94 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-02-01;FEVEREIRO;MERCADOLIVRE MNLDISTR  Osasco        BRA;ELETRONICO;DESPESA;-R$ 85,94 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-01-01;JANEIRO;MERCADOLIVRE MNLDISTR  Osasco        BRA;ELETRONICO;DESPESA;-R$ 85,94 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-05-01;MAIO;MERCADOLIVRE MNLDISTR  Osasco        BRA;ELETRONICO;DESPESA;-R$ 85,94 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-03-01;MARÇO;MERCADOLIVRE MNLDISTR  Osasco        BRA;ELETRONICO;DESPESA;-R$ 85,94 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-10-01;OUTUBRO;Shopee SHOPEE ECOMMERC Diadema       BRA;ELETRONICO;DESPESA;-R$ 76,99 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-10-10;NOVEMBRO;AMAZON BR              SAO PAULO     BRA;ELETRONICO;DESPESA;-R$ 76,49 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-02-01;FEVEREIRO;SHOPEE  ANA1108        S o Paulo     BRA;ELETRONICO;DESPESA;-R$ 75,72 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-01-01;JANEIRO;SHOPEE  ANA1108        S o Paulo     BRA;ELETRONICO;DESPESA;-R$ 75,72 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-06-01;JUNHO;MAGALU  MAGAZINELUIZA  FRANCA        BRA;ELETRONICO;DESPESA;-R$ 70,98 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-10-01;OUTUBRO;SHOPEE  SimboraAtacado S o Paulo     BRA;ELETRONICO;DESPESA;-R$ 69,99 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-09-01;SETEMBRO;SHOPEE  SimboraAtacado S o Paulo     BRA;ELETRONICO;DESPESA;-R$ 69,99 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-09-11;NOVEMBRO;AMAZONMKTPLC HUMBERTOV SAO PAULO     BRA;ELETRONICO;DESPESA;-R$ 56,23 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-09-01;SETEMBRO;SHOPEE  PuraFesta      S o Jo o de   BRA;ELETRONICO;DESPESA;-R$ 51,65 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-04-01;ABRIL;ALIEXPRESS;ELETRONICO;DESPESA;-R$ 50,10 ;Santander;Corrente;QUALIDADE_DE_VIDA
2025-02-01;FEVEREIRO;ALIEXPRESS;ELETRONICO;DESPESA;-R$ 50,10 ;Santander;Corrente;QUALIDADE_DE_VIDA
2025-07-01;JULHO;ALIEXPRESS;ELETRONICO;DESPESA;-R$ 50,10 ;Santander;Corrente;QUALIDADE_DE_VIDA
2025-06-01;JUNHO;ALIEXPRESS;ELETRONICO;DESPESA;-R$ 50,10 ;Santander;Corrente;QUALIDADE_DE_VIDA
2025-05-01;MAIO;ALIEXPRESS;ELETRONICO;DESPESA;-R$ 50,10 ;Santander;Corrente;QUALIDADE_DE_VIDA
2025-03-01;MARÇO;ALIEXPRESS;ELETRONICO;DESPESA;-R$ 50,10 ;Santander;Corrente;QUALIDADE_DE_VIDA
2025-04-01;ABRIL;ERIVALDO ROBERTO DA SI JOAO PESSOA   BRA;ELETRONICO;DESPESA;-R$ 49,98 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-07-01;JULHO;ERIVALDO ROBERTO DA SI JOAO PESSOA   BRA;ELETRONICO;DESPESA;-R$ 49,98 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-06-01;JUNHO;ERIVALDO ROBERTO DA SI JOAO PESSOA   BRA;ELETRONICO;DESPESA;-R$ 49,98 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-05-01;MAIO;ERIVALDO ROBERTO DA SI JOAO PESSOA   BRA;ELETRONICO;DESPESA;-R$ 49,98 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-03-01;MARÇO;ERIVALDO ROBERTO DA SI JOAO PESSOA   BRA;ELETRONICO;DESPESA;-R$ 49,98 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-10-12;NOVEMBRO;AMAZON BR              SAO PAULO     BRA;ELETRONICO;DESPESA;-R$ 45,73 ;Inter;Corrente;ESSENCIAIS
2025-10-01;OUTUBRO;SHOPEE  LOJADOKADINHO  Nova Igua u   BRA;ELETRONICO;DESPESA;-R$ 43,55 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-09-01;SETEMBRO;SHOPEE  LOJADOKADINHO  Nova Igua u   BRA;ELETRONICO;DESPESA;-R$ 43,55 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-09-01;SETEMBRO;AMAZON BR              SAO PAULO     BRA;ELETRONICO;DESPESA;-R$ 40,54 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-03-01;MARÇO;MegaDigital            JOAO PESSOA   BRA;ELETRONICO;DESPESA;-R$ 36,00 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-10-09;NOVEMBRO;AMAZON BR              SAO PAULO     BRA;ELETRONICO;DESPESA;-R$ 33,98 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-06-01;JUNHO;SHOPEE  SHPSTECNOLOGIA SAO PAULO     BRA;ELETRONICO;DESPESA;-R$ 18,37 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-09-01;SETEMBRO;SHOPEE  SHPSTECNOLOGIA SAO PAULO     BRA;ELETRONICO;DESPESA;-R$ 18,37 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-04-01;ABRIL;27 - ENERGISA ;ENERGIA;DESPESA;-R$ 340,00 ;Caixa;Corrente;ESSENCIAIS
2025-08-01;AGOSTO;27 - ENERGISA ;ENERGIA;DESPESA;-R$ 340,00 ;Caixa;Corrente;ESSENCIAIS
2025-02-01;FEVEREIRO;27 - ENERGISA ;ENERGIA;DESPESA;-R$ 340,00 ;Caixa;Corrente;ESSENCIAIS
2025-01-01;JANEIRO;27 - ENERGISA ;ENERGIA;DESPESA;-R$ 340,00 ;Caixa;Corrente;ESSENCIAIS
2025-07-01;JULHO;27 - ENERGISA ;ENERGIA;DESPESA;-R$ 340,00 ;Caixa;Corrente;ESSENCIAIS
2025-06-01;JUNHO;27 - ENERGISA ;ENERGIA;DESPESA;-R$ 340,00 ;Caixa;Corrente;ESSENCIAIS
2025-05-01;MAIO;27 - ENERGISA ;ENERGIA;DESPESA;-R$ 340,00 ;Caixa;Corrente;ESSENCIAIS
2025-03-01;MARÇO;27 - ENERGISA ;ENERGIA;DESPESA;-R$ 340,00 ;Caixa;Corrente;ESSENCIAIS
2025-10-01;OUTUBRO;27 - ENERGISA ;ENERGIA;DESPESA;-R$ 340,00 ;Caixa;Corrente;ESSENCIAIS
2025-09-01;SETEMBRO;27 - ENERGISA ;ENERGIA;DESPESA;-R$ 340,00 ;Caixa;Corrente;ESSENCIAIS
2025-11-01;NOVEMBRO;27 - ENERGISA ;ENERGIA;DESPESA;-R$ 340,00 ;Santander;Corrente;QUALIDADE_DE_VIDA
2025-08-01;AGOSTO;PAG*STEAM;ENTRETENIMENTO;DESPESA;-R$ 65,59 ;Santander;Corrente;QUALIDADE_DE_VIDA
2025-07-01;JULHO;PAG*STEAM;ENTRETENIMENTO;DESPESA;-R$ 65,59 ;Santander;Corrente;QUALIDADE_DE_VIDA
2025-09-01;SETEMBRO;PAG*STEAM;ENTRETENIMENTO;DESPESA;-R$ 65,57 ;Santander;Corrente;QUALIDADE_DE_VIDA
2025-06-01;JUNHO;MP  GAVIPATCH          NAVIRAI       MS;ENTRETENIMENTO;DESPESA;-R$ 59,90 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-04-01;ABRIL;PAG Steam              Sao Paulo     BRA;ENTRETENIMENTO;DESPESA;-R$ 58,98 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-08-01;AGOSTO;PAG Steam              Sao Paulo     BRA;ENTRETENIMENTO;DESPESA;-R$ 29,90 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-07-01;JULHO;PAG Steam              Sao Paulo     BRA;ENTRETENIMENTO;DESPESA;-R$ 29,90 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-06-01;JUNHO;PAG STEAM              SAO PAULO     BRA;ENTRETENIMENTO;DESPESA;-R$ 29,90 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-08-01;AGOSTO;FP FESTPARK            Olinda        PE;ENTRETENIMENTO;DESPESA;-R$ 25,00 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-08-01;AGOSTO;PAG Steam              Sao Paulo     BRA;ENTRETENIMENTO;DESPESA;-R$ 16,34 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-10-01;OUTUBRO;PAG Steam              Sao Paulo     BRA;ENTRETENIMENTO;DESPESA;-R$ 16,32 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-09-01;SETEMBRO;PAG Steam              Sao Paulo     BRA;ENTRETENIMENTO;DESPESA;-R$ 16,32 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-07-01;JULHO;PAG Steam              Sao Paulo     BRA;ENTRETENIMENTO;DESPESA;-R$ 14,10 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-08-01;AGOSTO;PAG Steam              Sao Paulo     BRA;ENTRETENIMENTO;DESPESA;-R$ 14,09 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-09-01;SETEMBRO;PAG Steam              Sao Paulo     BRA;ENTRETENIMENTO;DESPESA;-R$ 14,09 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-07-01;JULHO;PAG*STEAM;ENTRETENIMENTO;DESPESA;-R$ 12,99 ;Santander;Corrente;QUALIDADE_DE_VIDA
2025-06-01;JUNHO;PAG STEAM              SAO PAULO     BRA;ENTRETENIMENTO;DESPESA;-R$ 10,72 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-10-01;OUTUBRO;ESPIRAL PARK;ENTRETENIMENTO;DESPESA;-R$ 10,00 ;Santander;Corrente;QUALIDADE_DE_VIDA
2025-06-01;JUNHO;PAG STEAM              SAO PAULO     BRA;ENTRETENIMENTO;DESPESA;-R$ 9,02 ;Inter;Corrente;QUALIDADE_DE_VIDA
